32;201612;11;398.00
25;201608;8;34.00
32;201606;4;186.00
4;201604;25;456.00
21;201612;12;410.00
36;201610;25;479.00
38;201611;23;229.00
41;201610;12;846.00
43;201606;3;248.00
39;201605;9;755.00
24;201601;11;650.00
1;201612;10;750.00
47;201607;13;243.00
35;201607;5;178.00
32;201605;24;380.00
34;201605;4;801.00
44;201606;7;578.00
32;201604;6;732.00
50;201604;6;402.00
46;201605;14;904.00
32;201603;10;925.00
32;201601;11;495.00
29;201603;9;914.00
4;201608;15;221.00
45;201612;12;260.00
50;201602;8;814.00
43;201606;10;294.00
40;201603;20;636.00
4;201601;14;902.00
13;201611;18;936.00
36;201604;2;492.00
35;201608;8;493.00
6;201610;5;602.00
20;201601;19;566.00
30;201608;3;81.00
32;201604;9;49.00
14;201606;22;76.00
39;201607;18;19.00
34;201610;11;375.00
21;201606;15;521.00
29;201606;17;439.00
45;201606;3;725.00
30;201612;9;11.00
10;201610;6;210.00
27;201610;3;746.00
7;201611;1;901.00
27;201612;16;881.00
48;201605;10;398.00
15;201608;8;205.00
16;201608;6;673.00
47;201606;1;838.00
27;201604;6;825.00
4;201601;12;410.00
25;201611;23;988.00
23;201606;9;552.00
6;201603;25;339.00
41;201601;22;847.00
36;201612;18;206.00
23;201603;17;342.00
18;201607;20;348.00
22;201612;9;301.00
9;201605;23;772.00
23;201610;23;633.00
31;201608;6;510.00
1;201612;12;857.00
15;201602;22;229.00
13;201604;13;929.00
35;201604;22;620.00
18;201605;1;745.00
46;201609;18;587.00
37;201607;18;16.00
49;201605;18;825.00
1;201610;8;908.00
25;201606;25;810.00
36;201603;17;475.00
30;201606;12;96.00
5;201602;14;528.00
28;201605;7;619.00
45;201611;18;703.00
2;201605;22;156.00
38;201610;19;57.00
28;201605;3;737.00
39;201608;24;178.00
9;201604;1;237.00
15;201607;4;131.00
21;201601;8;596.00
43;201602;14;462.00
37;201605;11;807.00
33;201612;3;989.00
4;201610;9;984.00
7;201605;12;660.00
38;201608;15;449.00
12;201605;15;947.00
17;201612;6;569.00
15;201612;4;137.00
48;201608;21;267.00
16;201610;5;730.00
42;201604;25;64.00
24;201604;15;445.00
20;201602;2;267.00
48;201607;6;215.00
46;201601;21;896.00
2;201612;14;964.00
39;201609;22;426.00
11;201610;3;147.00
32;201605;6;311.00
43;201605;9;574.00
15;201610;14;739.00
41;201605;6;53.00
27;201609;25;238.00
42;201601;23;703.00
16;201611;3;94.00
26;201607;25;362.00
3;201601;6;67.00
45;201601;7;329.00
32;201604;15;591.00
39;201608;23;28.00
15;201612;23;894.00
13;201603;2;93.00
18;201606;8;221.00
4;201609;5;958.00
15;201601;24;11.00
26;201610;23;979.00
27;201609;15;307.00
6;201605;16;649.00
38;201601;16;60.00
38;201609;22;847.00
46;201601;8;816.00
12;201601;13;832.00
32;201612;17;464.00
9;201603;18;6.00
8;201604;24;923.00
25;201611;8;809.00
24;201608;14;933.00
24;201602;14;937.00
9;201603;23;239.00
21;201605;12;674.00
45;201603;17;188.00
38;201606;9;682.00
9;201606;8;385.00
1;201609;22;566.00
1;201609;13;437.00
22;201604;6;9.00
49;201601;5;757.00
39;201610;19;145.00
43;201610;1;863.00
24;201603;4;962.00
26;201605;2;677.00
6;201601;25;573.00
4;201611;21;507.00
43;201602;14;870.00
47;201612;16;677.00
23;201607;23;737.00
30;201602;15;274.00
12;201601;24;335.00
25;201610;17;204.00
28;201607;1;212.00
9;201601;24;979.00
14;201609;25;428.00
31;201608;19;288.00
33;201612;25;460.00
8;201606;5;265.00
39;201602;19;494.00
10;201608;5;557.00
8;201606;12;204.00
47;201609;12;925.00
49;201609;17;328.00
23;201612;4;597.00
11;201610;20;393.00
13;201612;2;710.00
12;201611;17;603.00
20;201609;7;690.00
45;201602;5;933.00
34;201601;21;134.00
21;201604;10;237.00
17;201606;25;452.00
47;201612;13;661.00
3;201609;9;800.00
42;201608;1;599.00
3;201608;9;953.00
22;201605;2;897.00
22;201610;19;368.00
24;201603;10;639.00
4;201609;19;807.00
46;201612;17;744.00
14;201609;22;619.00
36;201601;6;998.00
19;201607;18;609.00
13;201602;2;433.00
15;201608;5;417.00
19;201606;25;46.00
45;201603;18;223.00
3;201603;16;175.00
42;201605;13;44.00
35;201603;20;118.00
37;201610;3;505.00
36;201607;7;260.00
26;201611;7;76.00
9;201604;14;106.00
38;201603;10;778.00
40;201603;16;891.00
9;201607;25;409.00
11;201608;7;451.00
42;201605;21;774.00
11;201603;15;602.00
29;201608;11;882.00
23;201611;15;3.00
11;201603;3;319.00
47;201601;19;124.00
46;201606;8;120.00
5;201611;21;938.00
33;201605;15;300.00
26;201607;15;128.00
32;201601;7;605.00
2;201612;21;616.00
38;201611;11;794.00
7;201611;15;678.00
1;201608;21;748.00
44;201602;6;127.00
30;201611;15;167.00
25;201612;6;348.00
14;201609;10;369.00
2;201601;20;552.00
8;201608;3;223.00
25;201610;17;838.00
43;201604;7;118.00
25;201606;4;646.00
22;201604;18;591.00
42;201607;11;809.00
25;201603;19;273.00
26;201611;24;415.00
29;201611;14;600.00
7;201608;4;717.00
16;201603;14;453.00
48;201609;12;790.00
32;201608;4;725.00
37;201603;19;272.00
25;201608;8;408.00
18;201611;7;472.00
4;201608;11;866.00
30;201603;11;148.00
40;201611;2;244.00
24;201612;9;886.00
38;201606;12;86.00
47;201612;3;972.00
10;201605;20;15.00
50;201610;12;543.00
25;201612;6;401.00
33;201606;17;442.00
40;201612;13;548.00
19;201609;17;526.00
22;201610;1;30.00
48;201608;20;408.00
43;201609;10;849.00
7;201607;14;482.00
37;201602;19;731.00
28;201608;17;197.00
40;201604;1;845.00
14;201601;2;471.00
9;201604;14;445.00
11;201606;2;787.00
16;201603;6;9.00
39;201605;9;591.00
41;201612;24;411.00
48;201609;13;876.00
9;201608;4;164.00
26;201604;24;950.00
4;201606;25;511.00
19;201610;20;215.00
50;201612;25;891.00
12;201607;17;76.00
3;201603;2;718.00
17;201605;24;48.00
34;201606;21;818.00
32;201606;14;241.00
40;201612;21;876.00
40;201603;15;485.00
4;201611;3;577.00
11;201606;12;824.00
33;201612;20;506.00
13;201612;18;246.00
10;201602;12;785.00
6;201606;7;579.00
49;201603;9;816.00
44;201611;14;524.00
19;201603;14;311.00
37;201604;15;27.00
21;201610;24;388.00
43;201607;22;664.00
45;201612;17;678.00
17;201604;23;639.00
9;201602;1;978.00
34;201603;5;709.00
16;201602;15;485.00
42;201602;24;536.00
45;201605;7;843.00
34;201603;7;11.00
21;201607;24;595.00
32;201601;1;1.00
31;201607;12;840.00
29;201604;9;892.00
42;201606;2;135.00
46;201607;9;403.00
50;201609;23;672.00
9;201605;3;468.00
2;201608;7;479.00
2;201602;20;543.00
23;201609;14;480.00
33;201611;21;259.00
12;201601;6;78.00
26;201607;1;923.00
5;201606;23;885.00
3;201604;17;180.00
3;201609;9;634.00
23;201612;2;778.00
22;201609;6;648.00
24;201605;24;874.00
11;201610;6;696.00
12;201601;9;880.00
14;201606;16;145.00
38;201612;1;419.00
20;201601;11;61.00
28;201612;10;148.00
43;201610;19;125.00
33;201606;16;829.00
37;201605;19;794.00
29;201611;8;368.00
7;201607;8;102.00
21;201610;11;8.00
43;201611;11;16.00
21;201602;5;193.00
38;201605;4;751.00
16;201612;17;583.00
38;201610;7;771.00
48;201601;22;197.00
40;201611;24;574.00
9;201601;23;155.00
47;201609;4;330.00
33;201609;22;121.00
14;201611;17;502.00
23;201605;9;240.00
36;201610;2;383.00
25;201601;25;555.00
16;201608;25;606.00
39;201601;25;241.00
25;201604;15;441.00
9;201608;4;432.00
3;201605;4;3.00
5;201612;3;672.00
41;201604;15;433.00
15;201610;1;44.00
13;201601;20;47.00
47;201604;9;190.00
10;201610;19;649.00
12;201611;5;670.00
4;201609;6;5.00
3;201607;13;80.00
24;201603;1;117.00
2;201610;4;975.00
42;201603;3;443.00
47;201607;22;154.00
17;201601;17;772.00
33;201606;21;73.00
39;201605;18;253.00
34;201603;21;493.00
22;201609;21;195.00
35;201607;20;866.00
14;201605;2;131.00
8;201609;2;289.00
1;201607;25;37.00
22;201601;19;739.00
34;201603;2;271.00
3;201605;22;391.00
3;201601;16;804.00
10;201606;23;397.00
13;201603;8;636.00
37;201607;20;455.00
27;201603;5;834.00
33;201609;4;307.00
6;201605;21;401.00
11;201607;15;156.00
48;201601;13;344.00
11;201602;13;739.00
34;201603;8;668.00
39;201611;7;454.00
28;201605;15;296.00
6;201601;24;328.00
16;201606;14;409.00
4;201608;5;888.00
43;201606;21;587.00
47;201610;6;548.00
39;201601;20;189.00
18;201604;4;986.00
21;201604;9;154.00
24;201609;17;540.00
12;201601;5;885.00
11;201606;12;984.00
25;201604;14;187.00
50;201612;25;953.00
29;201610;14;213.00
31;201606;11;520.00
17;201610;7;497.00
8;201606;7;90.00
19;201612;24;56.00
44;201601;1;863.00
33;201603;3;336.00
12;201610;15;987.00
46;201603;22;356.00
48;201608;13;965.00
17;201610;6;256.00
19;201606;5;689.00
28;201608;21;857.00
12;201609;5;840.00
13;201604;9;616.00
5;201607;18;237.00
28;201607;21;302.00
29;201604;19;369.00
27;201603;6;468.00
39;201604;10;423.00
46;201611;8;519.00
29;201605;5;89.00
7;201608;22;443.00
4;201604;13;216.00
50;201605;22;213.00
27;201609;17;515.00
21;201609;19;40.00
36;201604;9;929.00
12;201609;14;748.00
34;201609;21;706.00
33;201602;5;849.00
7;201605;12;884.00
38;201610;4;34.00
11;201602;13;420.00
40;201603;16;984.00
46;201612;2;784.00
6;201609;19;630.00
14;201604;7;986.00
42;201607;4;397.00
24;201602;3;49.00
27;201605;11;535.00
39;201607;13;61.00
50;201610;16;310.00
42;201601;4;38.00
6;201609;5;614.00
33;201610;12;107.00
48;201607;3;940.00
35;201604;16;51.00
37;201602;15;62.00
11;201609;3;52.00
2;201609;14;870.00
12;201602;24;531.00
29;201603;2;311.00
12;201605;20;903.00
34;201602;2;307.00
42;201606;23;958.00
12;201604;8;270.00
17;201607;20;984.00
6;201610;5;525.00
18;201605;13;30.00
5;201611;1;241.00
15;201604;14;415.00
9;201607;20;440.00
16;201612;24;250.00
34;201608;6;986.00
27;201602;5;881.00
31;201603;5;398.00
27;201610;3;538.00
30;201604;11;405.00
25;201607;8;978.00
32;201608;19;999.00
37;201609;9;568.00
48;201602;6;536.00
20;201611;16;601.00
47;201604;14;843.00
43;201601;16;179.00
24;201601;6;724.00
32;201606;11;983.00
6;201608;3;430.00
4;201610;10;494.00
49;201602;10;789.00
42;201606;14;921.00
20;201602;15;370.00
6;201612;11;566.00
34;201607;1;780.00
38;201602;10;794.00
24;201603;15;93.00
8;201601;5;657.00
26;201608;18;40.00
32;201611;21;163.00
37;201604;16;955.00
22;201602;16;323.00
47;201607;7;755.00
24;201609;14;828.00
10;201603;25;23.00
10;201605;16;180.00
25;201611;14;7.00
25;201605;8;254.00
14;201604;16;368.00
31;201612;2;488.00
27;201611;16;187.00
3;201606;8;198.00
43;201601;18;94.00
18;201612;19;318.00
4;201607;10;6.00
11;201606;24;84.00
32;201603;18;228.00
27;201604;4;677.00
23;201611;3;769.00
48;201605;9;785.00
38;201602;24;798.00
28;201610;21;238.00
31;201607;6;863.00
22;201605;24;484.00
27;201611;6;154.00
48;201601;18;15.00
50;201609;7;852.00
45;201605;11;446.00
23;201607;8;426.00
27;201606;15;560.00
10;201602;3;223.00
35;201601;6;824.00
47;201604;7;645.00
49;201611;1;327.00
34;201610;13;689.00
16;201601;6;566.00
2;201612;20;645.00
34;201603;5;827.00
14;201606;19;817.00
24;201611;6;948.00
15;201606;11;428.00
42;201602;25;351.00
17;201612;11;653.00
43;201603;4;335.00
38;201612;25;904.00
42;201602;6;902.00
20;201609;23;530.00
43;201611;22;394.00
32;201607;7;627.00
39;201610;18;682.00
33;201608;20;901.00
7;201603;13;820.00
20;201606;23;999.00
19;201608;2;214.00
23;201606;17;20.00
19;201608;25;402.00
21;201601;12;981.00
43;201607;10;273.00
28;201608;23;944.00
47;201604;9;638.00
50;201612;14;832.00
21;201602;13;881.00
37;201605;15;797.00
19;201612;2;482.00
1;201607;7;855.00
44;201610;22;324.00
36;201611;12;886.00
20;201612;14;787.00
49;201610;14;992.00
31;201611;22;857.00
14;201605;11;100.0
24;201607;3;331.00
28;201607;15;434.00
39;201605;2;728.00
6;201609;8;739.00
34;201601;7;377.00
42;201611;21;779.00
11;201605;8;401.00
35;201611;12;859.00
19;201612;15;794.00
7;201608;2;704.00
7;201601;6;290.00
43;201612;9;880.00
50;201609;9;620.00
24;201608;14;262.00
15;201611;9;360.00
32;201605;25;69.00
28;201607;2;156.00
50;201603;4;81.00
1;201605;19;197.00
5;201604;14;891.00
2;201607;10;960.00
48;201606;8;711.00
10;201611;20;927.00
23;201612;8;692.00
49;201610;12;36.00
50;201608;15;821.00
1;201607;23;931.00
9;201605;8;891.00
50;201612;14;21.00
34;201605;18;787.00
10;201605;13;137.00
41;201611;9;225.00
11;201609;25;563.00
37;201612;10;911.00
26;201604;19;124.00
22;201607;25;610.00
32;201602;6;457.00
29;201601;23;570.00
31;201603;14;396.00
19;201606;14;541.00
10;201607;9;894.00
35;201603;21;564.00
5;201608;3;754.00
36;201604;15;522.00
35;201602;2;831.00
42;201604;16;811.00
15;201607;1;232.00
4;201604;11;272.00
6;201606;12;515.00
6;201608;22;94.00
47;201611;10;439.00
5;201610;11;372.00
7;201607;4;278.00
19;201603;17;617.00
6;201612;23;505.00
36;201609;18;830.00
11;201603;6;253.00
11;201612;24;997.00
47;201604;4;284.00
35;201603;21;827.00
41;201608;20;34.00
50;201607;25;981.00
11;201607;23;736.00
42;201611;10;166.00
21;201608;17;168.00
12;201605;13;246.00
22;201606;9;693.00
7;201605;17;59.00
40;201612;2;683.00
49;201605;3;279.00
5;201602;2;943.00
34;201601;4;648.00
8;201611;12;856.00
48;201605;13;147.00
12;201610;19;551.00
7;201607;19;82.00
3;201607;5;978.00
49;201603;11;378.00
13;201603;19;954.00
28;201612;3;158.00
17;201612;9;213.00
8;201607;6;784.00
14;201610;21;705.00
48;201604;13;579.00
4;201601;14;247.00
25;201608;6;173.00
6;201605;16;887.00
14;201607;16;754.00
3;201605;18;769.00
38;201611;6;749.00
2;201606;18;141.00
25;201607;25;247.00
7;201601;2;182.00
2;201612;14;468.00
6;201612;20;457.00
22;201602;10;944.00
48;201608;24;472.00
7;201601;7;75.00
40;201606;1;531.00
40;201603;10;679.00
37;201611;8;734.00
28;201604;20;960.00
32;201604;9;907.00
45;201607;15;940.00
42;201610;4;545.00
2;201609;9;51.00
26;201604;2;269.00
2;201606;9;487.00
48;201610;23;731.00
9;201603;12;919.00
39;201608;10;910.00
4;201605;10;561.00
1;201611;1;150.00
30;201609;24;552.00
31;201601;14;871.00
18;201612;21;751.00
32;201604;10;731.00
44;201612;19;938.00
29;201605;1;498.00
49;201605;6;549.00
30;201604;15;154.00
49;201602;8;993.00
8;201610;11;285.00
9;201605;3;15.00
1;201603;22;745.00
25;201610;15;496.00
2;201602;6;840.00
4;201601;25;918.00
33;201612;19;396.00
47;201606;25;871.00
10;201603;16;955.00
50;201611;24;723.00
26;201608;24;679.00
22;201607;8;361.00
38;201602;2;260.00
43;201604;15;210.00
45;201605;8;458.00
4;201608;12;759.00
45;201601;16;352.00
19;201609;4;460.00
14;201603;16;829.00
23;201604;23;683.00
27;201604;24;21.00
22;201604;16;459.00
21;201606;19;953.00
18;201603;5;457.00
7;201602;20;973.00
24;201609;1;574.00
45;201611;19;38.00
43;201608;4;765.00
1;201609;21;699.00
50;201607;19;723.00
27;201609;4;278.00
41;201609;25;672.00
19;201608;3;63.00
9;201602;19;484.00
50;201605;5;747.00
24;201612;1;249.00
40;201604;13;190.00
31;201601;5;55.00
2;201603;21;516.00
34;201612;25;660.00
41;201608;16;522.00
42;201611;25;336.00
14;201604;24;933.00
49;201604;21;871.00
20;201510;24;738.00
18;201503;20;609.00
50;201507;19;602.00
8;201510;1;629.00
44;201511;19;162.00
31;201502;9;128.00
48;201510;18;667.00
8;201512;25;691.00
21;201508;9;154.00
15;201501;15;966.00
50;201504;6;489.00
3;201502;5;483.00
34;201502;16;190.00
42;201512;15;798.00
14;201505;8;733.00
12;201506;14;528.00
22;201507;11;393.00
40;201506;20;320.00
15;201510;19;643.00
11;201506;16;585.00
39;201505;12;856.00
31;201511;21;783.00
26;201510;18;64.00
45;201507;15;288.00
36;201510;22;638.00
13;201511;20;998.00
42;201512;25;817.00
23;201501;18;969.00
16;201508;6;759.00
24;201507;21;966.00
38;201502;14;335.00
43;201510;15;928.00
12;201501;4;788.00
33;201501;19;363.00
44;201502;11;875.00
39;201511;24;970.00
36;201510;17;911.00
11;201505;9;243.00
47;201505;17;766.00
21;201503;8;84.00
15;201503;17;904.00
24;201512;4;112.00
37;201511;10;329.00
17;201509;16;704.00
26;201507;24;907.00
16;201502;18;595.00
45;201505;25;934.00
41;201506;17;506.00
3;201505;1;680.00
14;201501;12;600.00
49;201511;21;88.00
45;201507;18;700.00
17;201507;15;929.00
10;201505;15;27.00
8;201506;9;104.00
43;201503;21;83.00
21;201508;11;570.00
25;201508;10;286.00
29;201510;7;875.00
40;201512;1;215.00
35;201511;12;39.00
16;201502;13;859.00
43;201512;17;913.00
8;201508;17;183.00
19;201505;19;673.00
32;201505;22;242.00
36;201510;25;939.00
10;201502;24;979.00
4;201503;13;414.00
16;201501;14;160.00
36;201511;12;750.00
36;201505;14;300.00
15;201509;13;978.00
21;201510;16;658.00
18;201509;5;683.00
32;201507;5;86.00
12;201509;22;380.00
9;201508;19;277.00
29;201509;21;772.00
40;201506;11;390.00
40;201507;10;24.00
50;201508;13;616.00
22;201508;12;864.00
1;201512;15;479.00
15;201512;16;982.00
14;201504;12;165.00
37;201505;11;95.00
19;201509;16;430.00
7;201511;15;545.00
27;201508;8;130.00
21;201511;13;404.00
45;201506;21;558.00
13;201502;16;649.00
37;201501;24;989.00
24;201501;22;794.00
18;201501;5;181.00
5;201507;3;409.00
12;201510;15;231.00
20;201506;24;776.00
20;201506;20;523.00
16;201510;21;975.00
48;201508;21;845.00
21;201511;24;208.00
1;201509;10;557.00
19;201512;8;126.00
43;201510;22;845.00
4;201502;14;84.00
13;201509;16;294.00
16;201503;14;799.00
48;201508;22;908.00
15;201503;20;899.00
10;201506;11;174.00
50;201502;11;998.00
34;201501;4;132.00
41;201506;22;910.00
24;201512;9;754.00
30;201506;15;637.00
7;201504;13;103.00
47;201510;24;822.00
9;201502;9;796.00
30;201502;18;239.00
42;201512;21;270.00
43;201502;22;772.00
5;201507;23;846.00
17;201503;25;19.00
27;201503;22;968.00
35;201504;18;251.00
30;201508;18;495.00
37;201504;1;755.00
22;201503;24;686.00
18;201507;17;781.00
37;201503;11;47.00
10;201503;21;247.00
13;201506;25;283.00
50;201501;1;818.00
50;201512;7;343.00
33;201504;24;763.00
25;201505;22;799.00
21;201512;13;184.00
12;201511;22;552.00
46;201506;13;874.00
21;201508;4;584.00
1;201503;6;6.00
43;201504;9;43.00
23;201506;9;648.00
27;201501;7;842.00
34;201501;13;110.00
38;201502;13;982.00
47;201503;18;722.00
35;201504;11;792.00
10;201511;15;100.00
50;201510;14;948.00
10;201512;14;29.00
8;201501;8;747.00
42;201506;4;400.00
35;201501;11;527.00
1;201512;4;948.00
9;201503;25;524.00
33;201512;7;362.00
50;201508;8;761.00
17;201510;19;833.00
43;201502;12;366.00
39;201507;3;686.00
7;201511;9;991.00
2;201503;21;225.00
24;201511;3;603.00
6;201505;25;803.00
31;201501;18;255.00
18;201511;1;820.00
11;201506;17;511.00
32;201512;17;67.00
3;201507;22;31.00
1;201506;8;312.00
34;201502;11;275.00
45;201502;10;835.00
6;201509;14;618.00
48;201503;15;982.00
45;201504;6;204.00
44;201503;9;511.00
18;201504;14;18.00
14;201505;1;539.00
14;201508;11;41.00
33;201503;1;603.00
28;201509;6;510.00
49;201509;19;946.00
42;201512;7;568.00
20;201503;9;990.00
11;201510;4;990.00
1;201502;9;823.00
29;201507;11;729.00
45;201505;10;921.00
32;201507;23;450.00
41;201510;4;671.00
36;201509;1;762.00
13;201505;5;112.00
39;201510;3;576.00
16;201501;19;497.00
19;201502;17;551.00
33;201505;16;422.00
1;201505;8;987.00
11;201512;20;940.00
16;201506;25;996.00
6;201508;20;449.00
14;201507;13;534.00
43;201508;10;736.00
27;201504;23;299.00
35;201501;10;345.00
25;201505;1;718.00
34;201511;23;249.00
20;201501;6;436.00
26;201509;13;72.00
29;201512;17;564.00
45;201501;14;478.00
12;201506;7;592.00
47;201503;10;269.00
40;201512;4;858.00
12;201505;2;761.00
46;201507;3;719.00
24;201508;1;948.00
43;201508;5;468.00
34;201507;23;609.00
30;201505;17;641.00
21;201502;23;360.00
8;201502;11;184.00
22;201505;15;93.00
34;201512;7;484.00
38;201509;15;461.00
31;201501;24;787.00
9;201505;1;630.00
25;201504;8;154.00
13;201505;5;915.00
45;201501;7;762.00
18;201506;8;921.00
30;201506;13;874.00
10;201505;20;422.00
15;201507;18;375.00
17;201504;9;788.00
29;201503;8;861.00
15;201508;9;825.00
33;201502;6;412.00
24;201501;5;42.00
49;201510;6;28.00
46;201509;21;606.00
4;201508;5;703.00
34;201506;9;253.00
36;201502;12;125.00
25;201509;6;944.00
36;201503;22;635.00
31;201508;3;47.00
14;201504;19;384.00
28;201508;21;389.00
44;201503;7;411.00
8;201511;16;37.00
30;201511;8;733.00
49;201511;17;212.00
14;201507;2;298.00
46;201508;25;156.00
28;201503;2;126.00
5;201508;17;344.00
33;201505;5;677.00
31;201501;20;509.00
37;201511;20;451.00
45;201508;18;792.00
2;201511;14;41.00
2;201501;6;800.00
34;201510;13;523.00
41;201504;14;129.00
22;201509;19;737.00
17;201509;15;709.00
1;201502;24;757.00
1;201504;24;236.00
9;201504;10;841.00
45;201505;5;764.00
25;201502;25;515.00
41;201501;10;165.00
1;201512;21;94.00
44;201506;14;285.00
9;201507;10;742.00
13;201506;15;346.00
12;201506;10;846.00
22;201509;17;378.00
43;201503;8;429.00
22;201511;14;813.00
50;201504;16;437.00
35;201503;15;340.00
18;201501;7;123.00
34;201501;10;655.00
44;201511;12;960.00
50;201506;9;500.00
6;201502;21;89.00
21;201507;13;509.00
31;201507;18;199.00
21;201501;19;99.00
30;201502;20;820.00
13;201509;20;165.00
24;201506;24;869.00
10;201505;16;635.00
17;201512;13;532.00
24;201503;17;790.00
27;201503;17;146.00
10;201501;24;598.00
17;201511;18;799.00
39;201501;23;174.00
49;201502;18;725.00
36;201502;6;108.00
10;201508;18;925.00
41;201511;23;52.00
7;201502;10;35.00
13;201503;13;592.00
21;201510;13;775.00
29;201504;4;538.00
7;201511;11;354.00
43;201507;6;693.00
44;201508;16;536.00
23;201507;10;804.00
36;201501;5;536.00
26;201502;23;258.00
21;201503;17;408.00
44;201506;7;149.00
35;201501;2;782.00
8;201503;2;481.00
41;201508;21;419.00
26;201505;2;111.00
16;201503;7;867.00
44;201509;17;536.00
13;201507;3;100.00
15;201505;25;238.00
47;201510;13;888.00
24;201509;16;226.00
44;201511;11;824.00
16;201507;24;424.00
26;201511;5;236.00
8;201512;1;51.00
4;201507;1;611.00
35;201501;1;827.00
47;201508;14;342.00
43;201501;12;792.00
7;201503;22;149.00
19;201510;21;578.00
13;201503;24;287.00
14;201502;21;348.00
47;201511;21;793.00
41;201507;20;921.00
23;201510;11;567.00
25;201504;1;232.00
15;201506;15;226.00
48;201507;16;345.00
3;201511;17;168.00
7;201512;25;202.00
7;201508;18;258.00
16;201508;4;9.00
24;201506;22;271.00
13;201505;1;292.00
26;201505;20;324.00
50;201501;4;990.00
40;201511;19;308.00
7;201510;17;391.00
12;201506;11;257.00
8;201502;10;764.00
41;201510;23;312.00
6;201508;6;196.00
10;201507;9;242.00
41;201501;15;471.00
20;201506;20;854.00
2;201511;7;401.00
40;201506;20;262.00
18;201508;23;897.00
27;201511;17;389.00
40;201507;22;711.00
26;201502;23;870.00
17;201508;22;795.00
22;201508;1;671.00
32;201501;16;970.00
50;201507;14;453.00
24;201502;20;764.00
20;201505;22;6.00
18;201508;25;194.00
30;201512;22;31.00
14;201510;7;431.00
50;201510;14;909.00
31;201505;25;29.00
45;201507;5;523.00
9;201507;4;744.00
5;201504;20;555.00
28;201512;16;689.00
24;201511;11;447.00
41;201507;20;602.00
8;201503;21;289.00
7;201512;6;107.00
26;201510;4;875.00
17;201509;19;386.00
36;201506;17;884.00
37;201504;9;899.00
27;201508;1;606.00
45;201504;18;248.00
19;201507;18;527.00
29;201509;6;172.00
46;201511;22;408.00
40;201512;24;275.00
43;201503;21;514.00
42;201512;19;356.00
33;201504;1;334.00
27;201511;8;203.00
46;201506;11;661.00
42;201508;24;378.00
10;201503;11;613.00
36;201506;3;528.00
1;201503;12;928.00
6;201501;10;28.00
31;201503;23;480.00
18;201511;3;689.00
11;201506;13;773.00
21;201505;7;385.00
42;201508;15;818.00
37;201504;5;812.00
29;201506;8;541.00
28;201501;8;723.00
40;201503;11;168.00
32;201510;21;558.00
41;201508;15;363.00
46;201511;20;58.00
42;201502;19;115.00
20;201501;7;57.00
44;201505;8;666.00
36;201510;22;440.00
45;201512;9;323.00
18;201503;13;186.00
42;201509;17;430.00
9;201509;20;704.00
10;201504;2;178.00
30;201501;2;136.00
18;201510;18;276.00
44;201503;22;271.00
32;201502;2;393.00
48;201507;22;568.00
27;201512;5;347.00
11;201505;3;108.00
45;201508;3;273.00
17;201510;18;885.00
45;201503;3;837.00
17;201511;15;941.00
26;201508;24;434.00
33;201507;9;434.00
41;201502;21;275.00
7;201512;16;496.00
6;201511;22;466.00
40;201509;20;903.00
43;201505;21;192.00
8;201506;10;744.00
44;201503;23;556.00
27;201512;20;303.00
2;201504;7;90.00
50;201511;12;491.00
13;201506;20;673.00
22;201503;18;504.00
37;201503;17;829.00
26;201505;3;211.00
21;201510;10;215.00
38;201503;3;437.00
5;201509;6;504.00
36;201503;19;302.00
40;201505;22;772.00
16;201505;18;171.00
39;201508;18;931.00
22;201512;25;654.00
39;201509;7;813.00
40;201502;16;167.00
13;201510;23;316.00
26;201511;19;416.00
9;201511;9;461.00
45;201507;8;154.00
14;201510;24;320.00
5;201511;13;444.00
25;201511;5;990.00
24;201502;16;275.00
22;201504;13;706.00
28;201502;3;48.00
9;201509;23;147.00
45;201502;23;446.00
24;201502;24;616.00
12;201501;19;933.00
16;201508;12;7.00
35;201512;23;38.00
36;201506;3;160.00
40;201511;6;474.00
9;201504;6;596.00
45;201508;15;13.00
5;201502;14;639.00
26;201506;4;304.00
42;201505;13;145.00
38;201509;18;152.00
26;201503;4;704.00
22;201506;4;809.00
30;201503;19;855.00
18;201502;8;687.00
12;201503;11;700.00
31;201510;9;5.00
22;201511;17;270.00
47;201507;5;736.00
34;201504;15;421.00
40;201512;24;860.00
9;201505;16;579.00
38;201511;6;350.00
5;201510;3;86.00
28;201507;22;669.00
8;201507;11;579.00
41;201504;24;429.00
47;201511;22;742.00
2;201508;7;937.00
44;201512;1;871.00
14;201505;25;482.00
26;201511;1;456.00
50;201504;8;926.00
45;201501;5;706.00
17;201511;14;732.00
38;201509;5;381.00
48;201512;11;156.00
32;201501;6;683.00
42;201508;18;837.00
1;201512;10;570.00
35;201510;11;14.00
29;201503;20;100.00
31;201503;16;275.00
7;201512;23;946.00
30;201505;21;351.00
34;201507;3;290.00
30;201502;13;15.00
10;201510;15;996.00
22;201509;4;776.00
8;201507;10;225.00
2;201509;22;8.00
37;201505;14;874.00
18;201508;3;220.00
28;201508;14;54.00
4;201508;5;259.00
15;201508;12;728.00
33;201506;17;854.00
48;201512;12;578.00
45;201511;15;895.00
47;201512;5;507.00
44;201506;16;809.00
43;201504;22;178.00
34;201508;16;963.00
50;201502;2;567.00
39;201509;7;478.00
13;201510;18;163.00
