1,5/1982,35,7165
4084,11/1993,49,2499
3660,1/1962,42,6218
1114,6/1950,19,4739
4397,2/1960,38,1373
3060,11/1984,6,1265
2445,11/2003,30,5823
1292,4/2009,14,4063
2691,12/2004,2,101
2698,6/1961,45,3578
2388,5/1988,16,1856
1512,5/1978,49,1208
631,4/1957,27,3956
1455,11/1986,18,7521
3614,11/1986,38,4773
4709,10/2008,18,6716
2896,8/1980,35,2414
4971,1/1973,22,3321
1677,12/1980,34,2310
2016,4/1977,37,2549
298,4/1963,47,1359
643,12/2000,9,7547
1266,5/2017,28,4083
4931,4/1984,26,3653
993,12/2002,35,454
4135,2/1987,48,6519
3957,6/2009,14,7668
3149,7/1956,7,4433
3386,3/2010,19,2891
2547,3/2015,25,1561
4824,1/1950,18,6975
98,12/1990,11,2218
4184,10/1999,49,6490
1974,5/2008,23,1485
4141,3/1950,13,1846
36,6/1968,1,3287
1186,4/1957,17,4887
4749,12/1958,45,1757
335,9/1950,20,543
3656,2/1995,14,5280
2555,5/2012,29,4856
4969,3/1987,10,33
4188,6/2010,22,159
4035,10/1960,27,3815
2650,3/1979,12,4242
205,3/1996,7,683
568,12/1969,17,6693
2515,8/2010,18,2401
3512,9/1996,44,6357
3804,12/2009,22,1060
2770,2/1985,41,118
3325,6/1965,41,3523
2896,6/1983,16,3498
1571,11/1985,23,4397
553,1/1963,10,3718
4956,9/1986,37,4986
2293,2/1958,46,624
4827,8/1966,28,5824
84,2/1987,25,559
2838,11/1978,12,6514
62,1/2006,16,4931
3777,10/2005,35,7330
4902,9/1995,35,3308
3063,7/1954,14,4107
1465,9/2015,50,7256
3205,12/1950,44,465
120,4/2004,49,6515
1369,8/2007,20,1757
2207,2/1967,12,5314
1134,1/1964,37,7150
41,4/1966,28,3210
1477,12/2005,40,2611
4178,2/2012,27,1024
2458,6/2003,32,967
3347,5/1993,20,7915
4545,11/1991,26,6504
4617,7/1972,25,1316
3490,5/1975,38,4389
100,9/1986,50,1152
2089,1/1962,2,3129
3040,12/1965,36,5364
4070,8/1951,44,4500
1778,8/1958,20,7803
1036,3/1997,29,4926
415,8/1977,3,1187
1855,12/2016,13,2444
673,12/2001,10,6960
4622,3/1983,9,7798
105,6/1989,4,5083
4551,10/1979,8,4710
1400,12/1955,37,7501
3042,8/2013,1,6394
502,10/1964,21,2631
3514,10/1977,21,1680
2515,1/2011,34,1846
2306,4/1956,17,5065
3710,12/1957,27,6730
912,10/2017,28,7304
3776,8/2009,47,5460
613,12/1959,33,3895
1442,2/1991,48,995
2076,8/1965,44,118
2007,8/1978,40,6398
3501,11/1980,4,6369
3640,10/1965,16,5789
639,4/2017,41,1146
2304,12/1963,13,1954
3399,6/2010,12,7353
1407,5/1954,38,4493
4744,6/1967,16,2082
2015,2/1974,10,2744
1427,7/2014,25,2725
2634,12/1964,23,4041
1193,6/1959,32,1707
3911,7/2015,2,464
3092,8/1997,12,2580
1559,1/1960,8,1438
746,1/1952,10,2190
4021,4/1964,10,165
293,10/2016,28,4046
3722,7/1995,48,3168
4219,9/1973,34,6676
4601,11/1961,40,1640
3898,4/1962,1,3154
4140,7/1966,19,6829
3079,9/1969,45,4835
883,5/1981,38,1239
3417,1/2003,42,938
2605,3/1956,46,6705
2751,7/1962,46,2048
4935,10/1971,33,5869
2742,11/1982,26,7996
3791,12/1975,38,7414
4014,4/1972,33,4246
4423,9/2002,38,7919
684,3/2001,14,3920
4267,6/1964,45,5694
120,7/1988,39,2810
390,11/1950,3,7324
1676,11/1972,8,1596
546,7/2005,50,2986
829,1/1962,24,6347
1869,8/1997,19,7243
3446,3/1989,20,687
1356,12/2011,16,6734
3810,6/2002,23,2481
689,2/2016,14,482
3986,1/2011,35,2401
2286,6/1996,30,5857
3769,9/1970,46,7964
1897,12/1963,6,4178
4831,8/1981,3,2657
2948,11/1996,40,2916
4641,11/1952,34,3222
869,11/2007,4,4408
3539,10/1999,11,7174
4700,9/2010,40,790
2180,8/1964,9,3792
4583,6/1994,37,6573
4215,8/1994,44,5608
809,8/1953,3,6635
2066,5/1975,13,1581
2499,1/1990,19,2733
307,12/1987,31,6723
4592,11/1992,16,3381
1093,12/1956,14,7771
1821,5/2014,33,3833
4846,3/2017,39,4554
4531,11/1996,47,558
1879,3/1997,36,1838
3634,2/2007,41,7516
2252,1/2000,45,3834
3712,11/1955,18,6896
1643,8/1978,25,879
2073,1/1986,42,4349
85,1/2007,25,4378
1858,5/1989,21,6536
1878,9/2010,26,5500
3748,8/1993,30,1045
386,8/1952,35,141
4453,3/1972,20,1468
3677,11/1963,12,2336
2744,8/1962,48,5945
1043,11/1978,50,775
3325,8/2003,46,70
1424,10/1985,11,4576
163,9/1990,19,6066
238,5/2012,1,2886
905,4/1969,32,2500
1693,11/2015,12,2658
4903,11/1994,20,2088
2954,12/1985,19,5108
2200,9/2001,16,7941
4885,4/2006,6,369
843,9/1951,17,925
2421,1/1968,7,5363
4563,8/2011,47,413
446,11/1969,31,1312
2241,5/1977,12,1444
1026,6/1964,31,3290
4597,6/2016,30,5431
2309,4/1974,12,3675
1650,10/2008,18,6800
1122,3/1957,24,2159
3078,9/1997,2,1562
4470,3/2008,33,2956
515,3/2007,13,7602
2608,10/1977,41,6925
197,11/2003,9,4158
530,8/2012,12,3874
3149,12/1977,48,2602
2548,5/1972,44,6561
3133,11/1975,48,7721
2114,11/2010,41,343
3636,8/1995,16,702
1455,1/2004,24,2740
3851,5/2003,24,4981
940,10/1992,32,7499
3365,4/1962,18,4767
3317,11/1951,34,353
1195,8/1961,18,1659
746,6/1999,25,3501
651,8/1980,32,6514
2480,11/2014,19,7392
4100,11/1958,22,6052
2595,10/1983,48,500
3101,8/1953,5,7962
3897,10/1998,45,758
4926,4/1971,6,134
3098,9/2009,42,7780
567,4/2007,33,7618
2358,2/2006,50,2934
4550,6/2000,29,6857
2183,3/1966,15,2434
2929,10/1983,29,6646
3137,5/1959,17,3125
1085,8/2007,24,5865
833,4/1958,35,1382
3963,4/2010,23,2071
3714,9/1959,36,6163
3213,1/1979,16,6363
1361,12/1999,45,1880
3280,3/1997,43,7334
406,12/1975,13,1833
1903,4/1994,28,7375
1181,3/1963,50,5082
597,11/2010,36,6764
1192,12/1950,33,7120
2135,7/1999,41,7074
2223,6/1961,41,1849
2894,3/2016,8,2109
1434,1/2000,19,4503
1108,7/1956,3,1052
4560,9/1953,1,7534
1746,3/1977,6,1424
4833,12/2007,11,4174
1460,8/1970,33,2474
4907,11/2004,18,5154
2337,11/1994,9,540
1994,9/2005,23,1774
3854,5/2007,47,4574
1325,1/2010,49,723
3324,9/2005,43,3734
4067,2/2011,49,5381
4660,3/1987,13,6088
2663,11/1953,23,2032
3086,12/2004,49,2967
4507,11/2006,45,1680
4375,5/1990,39,6411
3208,5/1983,2,2279
3977,4/1957,18,221
1592,1/1959,40,4060
4455,5/1973,47,3329
1274,1/1984,33,209
858,8/1993,17,7665
3306,11/1971,42,699
1345,6/2008,4,7811
1469,7/1969,39,4378
2039,9/1976,30,7337
2351,4/2002,29,6303
1523,10/1971,19,2461
2524,2/2007,43,7834
2485,3/1971,36,5563
1966,10/1998,42,4401
1545,8/1998,23,1179
4899,5/2014,17,7241
3089,10/1996,27,5061
3392,3/2001,5,4431
3224,8/1956,20,957
2245,1/2017,32,6487
2654,9/1952,47,951
2932,12/1960,46,5314
4297,4/1973,37,5347
4606,4/2005,16,5905
3629,9/1952,15,7108
2341,5/1993,27,6872
2828,4/2008,38,7366
3489,6/1958,19,2371
871,5/1953,43,5886
4959,12/1968,26,6439
1186,7/2014,6,3015
2531,3/1979,37,6353
4707,11/1963,14,461
58,11/1972,47,4072
4809,6/1988,12,803
253,11/2016,24,7359
1622,11/1950,47,6001
4282,8/2004,44,1008
3653,7/2009,40,982
3491,12/2008,32,3724
4034,8/1954,8,3623
4298,4/1962,46,1952
324,2/1996,30,3901
3020,6/2015,26,1464
2535,1/1956,37,4093
3090,10/2000,45,1614
3934,6/2014,30,485
2781,11/1956,20,2367
4830,4/1974,22,7602
4075,11/1964,31,4460
4951,7/1979,49,2964
829,1/1978,21,4719
829,7/1995,5,2261
491,10/2007,6,737
765,12/1965,7,2461
940,5/1991,7,458
4246,2/1956,31,7271
844,12/1989,45,6577
3755,8/1986,28,2951
4539,7/1956,20,3555
2870,6/1985,18,1548
3282,7/2001,28,2267
2117,5/1972,34,6214
3366,3/1952,8,5682
3980,2/1971,27,2567
3571,5/2007,5,6602
1626,12/1988,45,4014
4253,12/1976,10,7877
396,4/1960,12,4529
206,9/2017,21,4754
4670,9/1969,19,4268
4888,5/1953,42,2840
2579,11/2013,26,6748
568,1/2001,49,7636
1609,10/1970,29,6834
4874,6/1976,37,7390
4452,9/1967,23,5831
2362,4/1991,36,3081
2560,4/2003,31,360
1747,5/1959,14,3249
3317,4/2017,40,2091
4276,6/2011,37,6622
4059,10/1964,42,2989
4402,6/1958,37,5226
1391,1/1990,13,4060
2533,8/2016,6,6154
1008,12/1952,41,752
693,8/1978,32,4363
74,10/1997,29,2645
2401,2/1982,44,6955
2483,3/2005,7,4710
3925,4/2001,17,5874
2225,5/1972,48,3223
2508,3/2012,12,4740
1055,7/1980,4,6437
2369,1/2005,22,2925
1442,8/1958,2,3070
3462,8/1981,33,6354
3767,9/1981,7,7163
443,2/1992,42,1448
2401,2/1982,48,4171
4084,3/2011,10,6533
2787,1/2009,23,6241
2151,4/1970,36,7645
2344,9/1962,20,2750
4469,1/2002,44,6180
4097,1/1972,14,977
4855,1/2006,18,117
4575,11/2016,42,469
1563,9/1986,16,906
4325,9/1978,8,2941
3920,1/1997,12,5962
2380,12/1950,28,5602
3904,9/2008,37,5071
523,3/1962,27,1508
4763,8/1980,47,3392
3561,9/1979,8,6715
613,7/2009,50,7178
1565,1/1957,21,4950
3998,9/2012,7,5878
3378,5/1999,31,3140
173,7/2011,37,5913
347,3/1972,50,2350
4164,3/1999,18,501
3104,11/1963,47,7292
2924,10/1996,47,1342
1104,12/1983,17,2886
1178,1/1978,29,6684
2902,4/1990,29,1475
3560,5/1984,41,2149
1279,9/1977,7,6082
4031,2/1967,25,944
1914,8/2001,48,7678
4335,10/1977,3,1103
583,9/2014,16,4339
3926,2/1993,35,2864
1929,12/1950,19,5659
2875,2/1954,29,1156
2616,3/2013,11,3496
1569,11/1988,33,7156
3293,6/1969,48,3297
3875,4/1958,24,5890
243,8/1990,25,1248
1161,1/2008,34,5020
4080,11/1950,40,1107
695,4/1971,38,6208
2570,3/1954,20,2688
2224,2/2005,9,5697
1491,7/1958,21,7166
3469,4/2006,36,6737
4689,8/1989,21,4739
3729,5/1985,8,5432
3123,7/1998,46,7337
3786,3/1987,6,4819
1171,6/2016,35,5792
2011,3/1965,43,6917
2409,4/1961,34,1319
258,1/2010,1,2488
1589,6/1964,29,4194
440,1/1998,17,7438
3060,6/1993,14,4063
111,4/1983,36,4679
612,11/1950,8,3627
1174,5/1958,12,3221
1913,6/2008,12,4183
2274,6/1991,15,2506
1777,6/1986,44,7931
2887,5/1973,37,6281
3989,7/1993,15,1196
2879,4/2010,39,1077
2825,8/1977,41,1091
4320,10/1998,2,6249
323,7/2008,48,6601
3203,5/1952,33,3549
1195,2/1970,40,421
2428,11/2004,41,4398
3851,8/2001,20,2986
3788,1/1963,39,6645
2188,1/1971,20,1934
1944,5/1974,2,4415
1556,12/1999,23,6675
3321,7/1972,20,1545
3132,11/1995,40,7865
335,6/1998,23,680
3060,2/1976,38,3691
1327,3/1970,15,7846
3381,4/1981,22,2811
130,1/1992,42,5778
2446,3/2008,49,4121
3550,9/1955,39,2314
1171,2/1952,35,7226
503,10/2011,27,6590
504,1/1977,16,2154
4971,1/1958,1,1863
3485,6/2006,33,1367
3152,11/2017,16,117
4456,12/1966,26,7811
2898,12/1980,46,5851
379,7/2006,42,2810
3581,9/2002,12,4771
1915,5/2006,6,482
1142,11/1998,2,4729
3522,9/1989,27,5205
736,7/2012,8,1295
4423,2/2000,32,7072
2453,12/1983,43,5377
362,12/1952,45,7738
1233,9/1990,9,2189
1054,7/2000,35,5637
553,2/1991,32,955
1334,12/1986,1,1785
2919,6/1962,12,5033
22,9/1958,47,4073
3766,4/1970,6,3138
3095,12/1957,43,4786
921,3/1999,16,4970
1430,3/1997,20,3299
3831,6/1971,21,4509
4630,3/1967,25,3594
3224,7/2001,19,6524
1117,8/1977,37,3696
1926,2/2009,11,6887
1606,5/1990,39,2658
1090,2/1976,7,1619
673,12/1997,4,3500
1563,1/1966,14,5247
3285,5/1964,45,5164
941,10/1984,14,1063
3114,12/1967,48,6102
3436,5/2015,44,4258
445,10/1969,19,2157
2256,5/1964,18,6970
3435,2/1974,13,1900
1797,5/1963,16,3765
4848,8/1952,23,7662
1611,7/1955,9,1074
1998,7/2002,22,6167
1951,5/1969,27,7143
4182,2/2014,18,2108
1722,7/1969,17,1561
2278,2/1998,16,1242
2071,11/1966,20,1624
2233,7/1986,4,5528
2735,7/2002,4,5137
2628,7/2004,9,4437
3098,12/1970,14,3933
381,11/1963,11,5894
1311,12/2006,5,1083
3082,9/1973,25,3542
821,5/1977,45,454
2761,7/1999,15,5379
1455,12/1978,35,2306
3433,12/1974,31,3459
260,1/1986,30,4370
3336,4/2005,28,6371
3834,9/2016,46,3533
4079,1/1997,31,4364
162,12/2010,25,2895
4032,7/2003,26,2278
333,1/1959,45,935
521,10/2016,41,7838
506,1/2006,14,6255
4579,5/1999,24,3575
165,1/1999,35,3931
2638,12/1974,29,1034
404,11/1980,13,1029
113,9/1957,5,4776
2339,1/1952,16,1467
999,10/1994,9,7799
4341,4/1952,50,1444
1911,6/1986,5,6002
1975,2/1994,39,2330
795,12/1964,3,1622
922,8/1997,21,1448
3595,1/1999,9,257
2362,11/1974,3,263
1978,10/1968,23,7285
2033,4/1954,9,4264
3411,1/2005,43,3992
4190,3/2015,33,5003
696,3/1978,50,3573
4964,5/2002,48,7495
1028,12/1965,27,3938
1569,5/2016,27,6015
4354,9/1965,39,1715
3949,2/1959,29,2406
1834,3/1996,15,2280
3589,11/1991,44,4245
3170,10/2005,31,1733
2384,4/1961,45,5724
2578,4/1953,11,796
2679,4/1951,4,7414
762,2/2001,10,4802
4132,5/1960,16,3644
2600,7/1953,22,4503
2417,1/1958,45,1426
3814,4/1950,7,3900
4317,8/1971,10,3742
3940,1/2000,7,232
1635,6/1978,44,7101
4430,12/1993,48,2401
4670,4/1971,21,2448
1306,6/1998,49,811
3456,10/1987,13,1418
1183,5/1976,11,5425
730,1/2005,18,903
3217,12/1955,30,2486
323,11/1965,8,5362
2350,10/1987,16,4391
2981,4/1968,10,2544
3383,3/2008,39,5238
4731,3/1990,41,2507
2940,11/1995,46,5528
3071,11/2015,43,196
3715,4/1966,48,309
2131,7/2006,35,2669
4838,3/1999,26,4092
4169,3/1992,5,7433
718,8/1957,45,7324
1162,7/1959,1,3869
401,3/1957,30,4690
1590,12/1992,6,7498
10,11/2005,42,2712
4174,6/1982,34,1865
840,7/2000,43,5367
3124,9/1971,2,3667
3940,8/1977,9,2657
4807,4/1962,22,7110
4991,5/1964,40,7249
3935,4/1964,23,5749
563,1/1971,31,7388
1665,11/2005,27,2203
1623,12/1977,8,263
4105,12/1953,26,3389
773,1/2012,45,2168
79,7/1980,42,1878
4433,7/1968,34,6469
1716,3/1956,17,802
1417,11/1973,22,4984
659,10/1954,23,339
551,3/1976,7,4407
4179,8/1966,17,3480
556,11/1992,16,6312
892,7/2005,22,2351
1237,1/2017,43,2842
4125,3/1973,27,3682
4719,3/1996,38,1806
677,5/1974,47,4247
1940,12/1953,9,1837
3464,2/2005,11,6765
4488,10/1951,5,7154
3393,3/1967,26,1985
3026,9/1975,27,4147
1618,2/1972,46,4046
1974,5/1986,21,1750
3805,4/2013,39,4740
3079,5/1961,26,1595
1995,6/1977,8,1468
2651,11/1986,14,6752
2887,2/1988,8,2836
1779,4/1998,13,2534
2071,2/2008,8,7694
2858,3/1969,22,6992
1107,9/2005,46,2464
1960,10/1992,16,481
232,3/2017,18,6514
2992,9/1955,50,5343
415,11/1959,24,2642
2434,10/1960,4,3022
2478,1/2004,14,2077
2573,12/1971,2,502
3750,8/2002,35,5292
2614,8/1966,50,5109
3399,8/1990,11,7393
3675,9/1957,36,2172
220,4/2005,25,2064
186,8/2004,3,808
2216,8/1960,1,565
3993,11/1979,22,276
91,7/1996,23,3258
102,5/2016,12,7470
3470,5/1959,26,4948
4838,3/1995,19,6383
3654,12/1974,33,200
3431,2/1983,38,3330
2308,8/1976,12,1544
3721,7/1994,39,5736
2673,3/1963,48,1840
910,8/1959,42,4452
2739,2/1997,36,945
676,10/2004,36,6276
1479,2/1975,7,3320
3973,8/1995,13,4018
633,11/1979,45,372
4822,3/1969,40,6180
340,6/1970,25,747
3947,4/2009,40,2532
2046,10/1953,30,4716
806,8/1994,46,4095
3958,3/2008,31,5283
4188,7/2005,33,3908
4738,11/2004,8,405
1012,7/1985,25,4256
1239,1/1995,42,6601
2575,4/1969,16,3442
3867,6/2003,3,6234
1087,5/1991,20,1826
1595,3/1990,1,6506
174,10/2005,49,3639
3812,7/1965,11,7293
1508,4/1993,12,6430
2762,2/2002,36,5573
3031,4/2005,6,1474
3232,7/1987,21,3478
3903,8/2009,1,4859
1799,7/1982,5,4973
3468,11/1973,42,6340
3264,5/1990,30,3441
1751,6/1994,24,6941
4120,8/1976,35,6952
396,7/1996,13,309
2931,4/1953,8,4817
587,7/1981,9,4413
3785,1/1993,16,6925
3142,12/1972,12,7201
3898,7/1981,49,3332
3674,12/1980,13,4850
2086,6/1953,15,3339
2575,12/1984,43,309
2093,1/1983,38,1431
1146,8/1987,12,1206
2799,1/2010,46,5562
643,1/2004,38,6258
3999,12/1958,19,3404
1872,9/1978,42,2211
1517,11/1954,20,2958
4733,4/1975,32,351
4605,9/1995,22,2238
568,9/1992,12,4913
4105,6/1959,42,4315
2429,6/1989,50,7571
2601,6/1977,4,7655
2237,10/2007,22,6569
4077,6/1969,27,2323
4521,1/1963,20,5721
813,3/1971,37,4972
3489,1/2016,47,3189
1821,5/2000,34,5067
4135,7/1987,4,1585
4368,5/1971,14,4717
4942,10/1986,38,141
2830,10/1999,48,924
34,2/1967,37,2051
1924,3/1969,16,5805
4771,2/1995,6,2294
3426,10/1987,36,1306
3437,11/2003,38,6270
2300,1/1994,33,6350
4455,2/1959,26,2288
1903,2/2010,5,6728
4283,12/1956,17,7573
3143,6/2016,18,7815
1351,7/2006,32,3747
4695,5/1987,45,2154
1799,4/1981,23,6598
3666,4/1972,16,510
373,5/1985,11,5076
3904,10/1993,29,5664
1494,10/1963,24,2927
4960,11/1981,33,665
3955,12/1999,4,3620
2378,9/1982,46,6777
1864,5/2010,38,5711
1620,9/1968,29,294
750,12/1971,8,432
557,8/1985,45,1493
2508,3/2016,32,1042
4584,5/1969,3,6556
666,6/1969,16,197
520,12/1957,47,2437
1640,8/1959,34,6111
1083,1/2009,7,3651
100,11/1998,25,6715
3111,8/1978,18,136
1126,1/2000,32,6403
662,12/2016,38,5933
1168,12/1999,14,2872
2407,7/1992,42,5767
2353,6/1993,39,1417
2625,8/1965,34,6753
2453,9/1960,18,4176
584,3/1983,26,4353
2747,7/1989,6,5157
4929,10/1989,15,2096
117,12/2006,17,2931
3858,12/1979,16,5393
3650,1/1975,38,7452
2883,7/1996,24,4890
2552,2/2013,50,4249
2506,7/1977,19,3955
2280,5/2016,8,5423
1318,8/1985,50,6735
1101,4/1991,4,1443
366,12/1980,4,896
573,4/1957,23,7091
3899,12/1995,1,3228
3116,12/1960,47,7319
750,5/1970,3,4205
2562,12/1952,7,583
4107,5/1964,21,6286
3475,3/1980,18,4621
4265,5/2004,42,4770
4736,1/1960,20,659
3986,7/2013,3,5637
741,7/1958,12,170
2758,6/1954,33,4271
2880,3/1986,27,3312
3979,10/1987,30,1462
2206,10/2013,10,6155
1157,3/1980,23,7463
2232,10/1956,41,7545
4590,8/1966,2,923
680,7/1951,11,5434
1615,10/1956,39,2233
4940,8/1951,48,6639
3327,10/1953,38,6654
4565,7/2017,17,7041
154,7/1954,18,1969
2007,2/2004,46,7959
3014,2/2014,41,3156
2535,8/1960,46,6885
938,4/1989,47,3629
1157,12/1955,49,1726
2667,11/2000,13,5316
3393,2/2001,40,1532
2503,6/1953,10,2337
4029,4/1984,8,1958
1057,2/1981,32,6231
2687,5/1982,11,4346
3333,8/1963,16,7444
463,1/1996,10,3286
4088,8/1950,18,4787
1169,8/1993,27,7646
3843,9/2008,13,3163
4204,2/1975,26,2901
1723,7/1968,23,7546
399,1/2004,25,6016
3658,12/1953,32,7472
501,2/1968,12,5651
4908,1/2006,36,3266
2707,10/1984,40,6348
2767,2/1962,2,6018
1785,1/1979,23,3343
2977,2/1994,38,5379
4253,7/1993,39,4153
4248,2/2015,2,4139
2782,8/1950,44,4598
4389,11/1951,47,5286
143,1/2012,17,2702
1377,2/1983,41,1405
4411,6/1984,22,4667
3281,10/1974,13,2940
3775,2/1961,10,6476
1616,9/1976,43,1813
3919,6/2011,23,2685
4037,11/2006,32,5205
631,8/1962,26,5196
2497,6/1989,50,5775
3168,7/1962,4,5865
4720,12/1968,9,467
2757,12/2006,46,7448
3766,3/1968,15,5720
3848,9/1985,30,3688
1607,2/1987,48,2524
3577,11/1984,16,684
2533,9/1964,13,2245
3253,2/1953,6,6598
825,4/1969,9,1847
1466,10/1971,2,5403
4985,8/1977,10,2887
576,7/1978,6,3790
528,10/2016,14,7747
4913,8/1999,15,5593
2682,4/1960,22,443
2032,12/1990,12,4731
2944,4/1951,17,6094
3948,2/2007,26,4672
4870,7/1966,43,5979
373,12/2017,39,2095
1053,8/2017,8,2747
3926,5/1956,12,2929
2163,12/1966,4,7800
3622,8/1969,48,1368
4921,12/1962,25,6271
4666,9/1959,34,2221
4101,11/1995,1,5999
399,3/2005,27,916
4922,8/1972,28,4683
4061,4/2004,46,2507
348,7/2016,11,1608
4873,5/1971,11,2262
863,3/2002,10,2902
734,1/1988,21,7233
3899,6/1954,4,2107
748,8/1979,49,19
3443,3/2009,12,7424
1941,10/1950,9,4945
1770,1/1993,9,1840
4770,11/1979,11,6873
1372,8/2003,3,3511
3178,10/2012,26,2290
3822,3/1971,18,7163
1989,12/1993,38,2731
2156,1/1968,48,3962
559,5/1963,24,5705
3019,5/1994,1,1937
4657,10/1970,44,280
104,11/1970,17,6927
2748,5/1994,48,1518
3098,5/1971,24,6403
1948,1/2009,31,5018
3805,12/2004,27,6414
1606,2/1966,45,6264
4797,2/1998,45,5063
255,4/1958,31,7018
3753,9/1992,39,2535
1489,1/1988,8,5317
1393,8/1977,21,1886
1090,1/2015,20,5320
2681,6/2007,24,6512
754,5/1954,43,5276
2403,9/1965,28,1769
1983,10/1985,11,7848
2578,4/1995,31,1401
4305,3/2003,1,7544
1124,9/1985,12,5503
575,11/1987,23,4836
4017,3/1980,42,6109
4610,7/2009,6,6776
2656,5/1994,6,3108
450,2/1976,47,7296
3778,1/1976,37,4400
23,12/1998,6,7830
2057,1/1997,41,117
1756,10/2008,40,7250
3270,9/1974,5,3157
3161,12/1958,49,1625
2121,7/2012,1,268
2158,12/2012,47,2140
4012,7/1968,49,6358
4463,5/1997,17,6930
1141,7/1975,10,2093
3800,7/1994,42,3233
4062,1/1998,40,1481
3568,2/1993,43,5506
2221,5/1973,46,177
1417,1/2011,49,4782
567,5/2011,9,1772
981,8/1979,48,4829
1635,8/1953,29,5854
718,1/1994,37,515
2560,3/1959,39,2971
4498,5/1982,50,4892
2201,5/1986,40,6340
4602,9/1981,18,4783
4303,11/1956,39,1426
2565,4/2014,10,966
3767,6/1950,44,1225
3026,9/2009,5,581
1697,9/1981,1,3564
3155,7/1972,50,5480
1004,4/2007,44,7293
267,3/1950,19,5199
2397,10/2013,10,5483
1164,6/2012,45,2641
4349,1/2012,50,6164
3353,10/1978,19,2444
647,1/1996,18,5552
570,3/1994,32,5704
2426,10/1952,31,5136
2246,7/1960,19,50
1672,8/1999,41,5317
2990,8/1976,31,1651
831,3/1976,33,4801
119,10/1971,12,6155
1139,12/1961,9,3500
1200,3/2008,16,3987
1562,8/2009,32,6795
2386,11/1980,43,3837
1195,1/2005,45,6970
2692,5/2001,47,5722
1892,3/1997,41,1666
457,12/2016,8,6745
1898,12/1977,47,5933
560,5/1991,10,7710
3905,8/1999,22,518
2244,4/2013,20,3309
28,5/1995,24,2477
1810,6/1950,26,1701
3505,8/1984,50,1238
1736,8/1954,8,2730
715,10/2007,12,5114
2525,6/1975,8,5755
2850,9/1971,16,6525
656,4/1978,36,4437
1665,9/1981,25,6408
4656,9/1994,25,2382
2067,9/1971,42,7556
439,6/1980,43,7127
4172,12/1978,37,2722
3875,6/1956,8,884
763,12/1985,9,5835
320,7/1990,6,121
3566,5/1956,10,3815
4433,8/1992,15,7924
418,10/1994,39,7435
1812,2/1955,35,673
3804,7/1998,37,6079
2393,6/1951,11,260
876,11/1980,31,1869
1737,8/1954,11,2891
293,6/1977,45,6325
1458,9/2011,12,5042
4924,8/1958,48,3770
2836,8/2014,45,1056
4578,9/1961,14,7315
4952,7/2001,7,7204
2692,8/2005,10,3042
3898,6/1990,18,7773
2675,6/1975,29,7313
4241,2/1984,50,6476
2480,9/1977,1,2387
2504,8/1953,31,4204
739,2/2017,9,1777
3787,7/2005,44,7656
2790,1/1981,18,2120
1846,11/1983,7,624
4309,1/1964,49,3640
881,2/1973,45,3200
988,12/1957,5,4391
1271,3/1953,29,7051
2382,9/1963,30,3119
4807,5/1987,2,7853
1665,2/1988,34,4093
3556,2/1998,37,7202
1163,7/1979,20,5440
2333,10/1994,14,1299
1729,1/1987,13,7382
3238,10/1997,41,5966
2861,2/2007,34,4090
2256,6/1980,9,4378
1030,4/1971,34,6979
4496,5/1954,32,998
386,5/1994,43,1943
2116,9/1954,11,3721
1684,5/2016,17,7922
4552,12/1987,14,4276
2696,6/2002,42,4443
970,12/1980,26,1418
4026,10/2000,3,2328
3319,10/1998,31,3645
3409,6/2006,3,3946
4681,11/1957,43,7812
930,2/2011,41,7509
52,4/1999,39,154
3902,11/1965,26,2418
1845,5/1994,10,3917
1086,10/2005,9,782
3923,3/1956,22,1326
4045,1/1998,49,2333
1140,9/1954,23,6297
4941,7/2008,37,3760
3349,5/2012,33,468
3723,1/1951,48,3179
983,5/1964,15,6132
471,8/1968,24,4174
3598,9/2005,4,621
1715,8/1950,33,3392
48,4/2000,42,2177
2366,10/1987,23,2642
3474,12/1990,2,5839
3626,3/1974,50,6579
3709,8/1971,31,5848
1035,6/2011,30,6184
4807,4/2015,44,4840
1960,12/2016,20,3506
1339,12/1964,16,1909
1912,4/1961,50,1610
582,5/1985,11,6803
3768,6/1996,9,3705
357,4/1950,29,726
3482,11/1989,17,7915
4406,7/2005,47,1093
4012,1/1991,31,7758
3105,11/2005,1,3561
4198,6/1967,44,1112
3571,11/2002,32,4705
513,11/1951,22,6463
3942,2/1992,42,1439
3629,7/1952,20,4541
708,3/2001,3,5636
1915,1/2011,9,787
4595,8/2002,34,4369
4098,12/2014,17,4593
1049,11/1969,5,2637
3147,1/1978,35,4615
533,9/1969,3,2233
4363,7/1968,22,6442
1633,5/1977,4,2743
3906,9/2008,44,2941
3949,6/1963,33,7299
2654,4/1953,37,7486
789,9/1996,40,2862
2657,10/1960,33,736
2840,12/2013,2,3041
1806,7/1969,7,7731
660,3/1957,38,722
2916,9/1988,41,797
310,3/1982,40,4018
1321,12/1998,4,685
1827,6/2004,31,4210
2133,4/2007,2,7327
2458,11/2016,28,539
944,4/2017,36,4439
3481,2/1962,16,6830
2634,6/1982,14,1650
1937,10/1999,4,4123
3357,4/1954,14,5462
775,1/2013,41,1319
2545,11/1976,19,276
1239,4/1964,45,4266
3311,11/1971,9,2218
1912,12/1980,24,76
